EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,WS2020,WS2030,WS2040,WS2050,WS2060,WS2070
853,648,GRAND PRAIRIE,MUNICIPAL,C,DALLAS,Y,RAY HUBBARD LAKE/RESERVOIR,1922,2281,2270,1999,1750,1602
853,648,GRAND PRAIRIE,MUNICIPAL,C,ELLIS,Y,RAY HUBBARD LAKE/RESERVOIR,1,1,1,1,1,1
853,648,GRAND PRAIRIE,MUNICIPAL,C,TARRANT,Y,RAY HUBBARD LAKE/RESERVOIR,600,572,508,448,392,359
853,650,GRAND PRAIRIE,MUNICIPAL,C,DALLAS,Y,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,4627,5019,4842,4151,3512,3083
853,650,GRAND PRAIRIE,MUNICIPAL,C,ELLIS,Y,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,2,2,2,2,2,2
853,650,GRAND PRAIRIE,MUNICIPAL,C,TARRANT,Y,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,1444,1259,1085,930,787,691
853,738,GRAND PRAIRIE,MUNICIPAL,C,DALLAS,Y,TAWAKONI LAKE/RESERVOIR,6780,7928,7765,6757,5852,5307
853,738,GRAND PRAIRIE,MUNICIPAL,C,ELLIS,Y,TAWAKONI LAKE/RESERVOIR,3,3,3,3,4,4
853,738,GRAND PRAIRIE,MUNICIPAL,C,TARRANT,Y,TAWAKONI LAKE/RESERVOIR,2116,1988,1739,1514,1311,1189
853,810,GRAND PRAIRIE,MUNICIPAL,C,DALLAS,Y,TRWD LAKE/RESERVOIR SYSTEM,3800,3800,3692,3402,3088,2805
853,810,GRAND PRAIRIE,MUNICIPAL,C,ELLIS,Y,TRWD LAKE/RESERVOIR SYSTEM,2,2,2,2,2,2
853,810,GRAND PRAIRIE,MUNICIPAL,C,TARRANT,Y,TRWD LAKE/RESERVOIR SYSTEM,1186,953,827,762,691,629
854,127,GRAND SALINE,MUNICIPAL,D,VAN ZANDT,N,CARRIZO-WILCOX AQUIFER | VAN ZANDT,645,645,645,645,611,611
854,669,GRAND SALINE,MUNICIPAL,D,VAN ZANDT,N,SABINE RUN-OF-RIVER,0,0,0,0,0,0
855,843,GRANDVIEW,MUNICIPAL,G,JOHNSON,N,WOODBINE AQUIFER | JOHNSON,369,369,369,369,369,369
856,807,GRANGER,MUNICIPAL,G,WILLIAMSON,N,TRINITY AQUIFER | WILLIAMSON,99,99,99,99,99,99
857,368,GRANITE SHOALS,MUNICIPAL,K,BURNET,N,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,830,830,830,830,830,830
858,97,GRAPELAND,MUNICIPAL,I,HOUSTON,N,CARRIZO-WILCOX AQUIFER | HOUSTON,609,609,609,609,609,609
858,371,GRAPELAND,MUNICIPAL,I,HOUSTON,N,HOUSTON COUNTY LAKE/RESERVOIR,115,114,113,113,112,111
859,292,GRAPEVINE,MUNICIPAL,C,TARRANT,N,GRAPEVINE LAKE/RESERVOIR NON-SYSTEM PORTION,1983,1950,1917,1883,1850,1817
859,390,GRAPEVINE,MUNICIPAL,C,TARRANT,N,TRINITY INDIRECT REUSE,2190,2556,2595,2580,2577,2577
859,650,GRAPEVINE,MUNICIPAL,C,TARRANT,N,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,3402,3409,3141,2823,2608,2461
859,810,GRAPEVINE,MUNICIPAL,C,TARRANT,N,TRWD LAKE/RESERVOIR SYSTEM,10387,10498,9279,8199,7313,6527
860,315,GREEN TRAILS MUD,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,333,254,249,239,231,222
861,64,GREEN VALLEY SUD,MUNICIPAL,L,BEXAR,Y,CANYON LAKE/RESERVOIR,147,138,132,127,123,116
861,64,GREEN VALLEY SUD,MUNICIPAL,L,COMAL,Y,CANYON LAKE/RESERVOIR,16,18,18,19,19,20
861,64,GREEN VALLEY SUD,MUNICIPAL,L,GUADALUPE,Y,CANYON LAKE/RESERVOIR,901,908,914,918,922,928
861,90,GREEN VALLEY SUD,MUNICIPAL,L,BEXAR,Y,CARRIZO-WILCOX AQUIFER | GONZALES,40,39,37,35,34,32
861,90,GREEN VALLEY SUD,MUNICIPAL,L,COMAL,Y,CARRIZO-WILCOX AQUIFER | GONZALES,5,5,5,5,5,5
861,90,GREEN VALLEY SUD,MUNICIPAL,L,GUADALUPE,Y,CARRIZO-WILCOX AQUIFER | GONZALES,250,251,253,255,256,258
861,210,GREEN VALLEY SUD,MUNICIPAL,L,BEXAR,Y,EDWARDS-BFZ AQUIFER | COMAL,39,36,34,34,32,31
861,210,GREEN VALLEY SUD,MUNICIPAL,L,COMAL,Y,EDWARDS-BFZ AQUIFER | COMAL,4,5,5,5,5,5
861,210,GREEN VALLEY SUD,MUNICIPAL,L,GUADALUPE,Y,EDWARDS-BFZ AQUIFER | COMAL,240,242,244,244,246,247
861,756,GREEN VALLEY SUD,MUNICIPAL,L,BEXAR,Y,TRINITY AQUIFER | BEXAR,13,12,12,12,10,10
861,756,GREEN VALLEY SUD,MUNICIPAL,L,COMAL,Y,TRINITY AQUIFER | BEXAR,1,2,2,2,2,2
861,756,GREEN VALLEY SUD,MUNICIPAL,L,GUADALUPE,Y,TRINITY AQUIFER | BEXAR,83,83,83,83,85,85
862,163,GREGORY,MUNICIPAL,N,SAN PATRICIO,N,CORPUS CHRISTI-CHOKE CANYON LAKE/RESERVOIR SYSTEM,169,172,174,177,179,180
862,742,GREGORY,MUNICIPAL,N,SAN PATRICIO,N,TEXANA LAKE/RESERVOIR,170,172,174,177,179,181
863,655,GROESBECK,MUNICIPAL,G,LIMESTONE,N,BRAZOS RUN-OF-RIVER,0,0,0,0,0,0
864,465,GROOM,MUNICIPAL,A,CARSON,N,OGALLALA AQUIFER | CARSON,326,342,344,338,326,314
865,683,GROVES,MUNICIPAL,I,JEFFERSON,N,SAM RAYBURN-STEINHAGEN LAKE/RESERVOIR SYSTEM,2238,2160,2094,2069,2063,2063
866,410,GROVETON,MUNICIPAL,H,TRINITY,Y,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,342,344,342,340,342,340
866,410,GROVETON,MUNICIPAL,I,TRINITY,Y,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,283,281,283,285,283,285
866,868,GROVETON,MUNICIPAL,H,TRINITY,Y,YEGUA-JACKSON AQUIFER | TRINITY,35,36,35,34,35,36
866,868,GROVETON,MUNICIPAL,I,TRINITY,Y,YEGUA-JACKSON AQUIFER | TRINITY,29,30,29,28,29,31
867,482,GRUVER,MUNICIPAL,A,HANSFORD,N,OGALLALA AQUIFER | HANSFORD,371,338,249,184,132,81
868,94,GUM SPRINGS WSC,MUNICIPAL,D,HARRISON,N,CARRIZO-WILCOX AQUIFER | HARRISON,363,363,363,363,363,363
868,150,GUM SPRINGS WSC,MUNICIPAL,D,HARRISON,N,CHEROKEE LAKE/RESERVOIR,644,644,644,644,644,644
868,279,GUM SPRINGS WSC,MUNICIPAL,D,HARRISON,N,FORK LAKE/RESERVOIR,262,262,262,262,262,262
869,810,GUN BARREL CITY,MUNICIPAL,C,HENDERSON,N,TRWD LAKE/RESERVOIR SYSTEM,620,611,575,594,691,794
870,777,GUNTER,MUNICIPAL,C,GRAYSON,N,TRINITY AQUIFER | GRAYSON,355,355,355,355,355,355
871,744,MARILEE SUD,MUNICIPAL,C,COLLIN,Y,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,141,133,120,103,81,56
871,744,MARILEE SUD,MUNICIPAL,C,GRAYSON,Y,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,105,100,89,78,60,42
871,763,MARILEE SUD,MUNICIPAL,C,COLLIN,Y,TRINITY AQUIFER | COLLIN,273,273,273,273,272,273
871,763,MARILEE SUD,MUNICIPAL,C,GRAYSON,Y,TRINITY AQUIFER | COLLIN,204,204,204,204,205,204
871,777,MARILEE SUD,MUNICIPAL,C,COLLIN,Y,TRINITY AQUIFER | GRAYSON,268,268,268,268,268,268
871,777,MARILEE SUD,MUNICIPAL,C,GRAYSON,Y,TRINITY AQUIFER | GRAYSON,201,201,201,201,201,201
873,149,HACKBERRY,MUNICIPAL,C,DENTON,N,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,40,39,43,47,52,57
873,390,HACKBERRY,MUNICIPAL,C,DENTON,N,TRINITY INDIRECT REUSE,92,114,146,184,218,248
873,403,HACKBERRY,MUNICIPAL,C,DENTON,N,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,84,82,89,97,108,119
873,745,HACKBERRY,MUNICIPAL,C,DENTON,N,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,69,67,74,81,91,100
874,481,HALE CENTER,MUNICIPAL,O,HALE,N,OGALLALA AQUIFER | HALE,300,300,300,300,300,300
875,325,HALLETTSVILLE,MUNICIPAL,P,LAVACA,N,GULF COAST AQUIFER | LAVACA,606,606,606,606,606,606
876,791,HALLSBURG,MUNICIPAL,G,MCLENNAN,N,TRINITY AQUIFER | MCLENNAN,81,84,87,92,97,102
877,94,HALLSVILLE,MUNICIPAL,D,HARRISON,N,CARRIZO-WILCOX AQUIFER | HARRISON,77,77,77,77,77,77
877,150,HALLSVILLE,MUNICIPAL,D,HARRISON,N,CHEROKEE LAKE/RESERVOIR,403,403,403,403,403,403
877,279,HALLSVILLE,MUNICIPAL,D,HARRISON,N,FORK LAKE/RESERVOIR,334,334,334,334,334,334
878,810,HALTOM CITY,MUNICIPAL,C,TARRANT,N,TRWD LAKE/RESERVOIR SYSTEM,5241,4215,3628,3490,3432,3439
879,54,HAMILTON,MUNICIPAL,G,HAMILTON,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,673,665,654,599,584,562
880,373,HAMLIN,MUNICIPAL,G,JONES,N,HUBBARD CREEK LAKE/RESERVOIR,765,765,765,765,765,765
880,894,HAMLIN,MUNICIPAL,G,JONES,N,CITY OF HAMLIN LAKE/RESERVOIR,0,0,0,0,0,0
881,194,HAPPY,MUNICIPAL,A,RANDALL,Y,DOCKUM AQUIFER | RANDALL,5,5,6,6,6,7
881,194,HAPPY,MUNICIPAL,O,SWISHER,Y,DOCKUM AQUIFER | RANDALL,45,45,44,44,44,43
881,503,HAPPY,MUNICIPAL,A,RANDALL,Y,OGALLALA AQUIFER | SWISHER,10,12,12,13,12,10
881,503,HAPPY,MUNICIPAL,O,SWISHER,Y,OGALLALA AQUIFER | SWISHER,94,98,96,88,79,69
882,326,HARDIN,MUNICIPAL,H,LIBERTY,N,GULF COAST AQUIFER | LIBERTY,122,134,146,160,173,187
883,326,HARDIN WSC,MUNICIPAL,H,LIBERTY,N,GULF COAST AQUIFER | LIBERTY,440,541,640,743,845,943
884,54,HARKER HEIGHTS,MUNICIPAL,G,BELL,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,7155,7103,7103,7565,8112,7935
888,169,HARRIS COUNTY MUD #11,MUNICIPAL,H,HARRIS,N,DIRECT REUSE,5,5,5,5,5,5
888,315,HARRIS COUNTY MUD #11,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,199,153,150,146,142,139
890,315,HARRIS COUNTY MUD #132,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,538,411,402,385,372,357
892,315,HARRIS COUNTY MUD #151,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,606,466,457,437,422,405
893,315,HARRIS COUNTY MUD #152,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,663,513,507,489,474,459
894,315,HARRIS COUNTY MUD #153,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,719,550,539,516,497,478
895,315,HARRIS COUNTY MUD #154,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,447,342,336,324,315,307
896,315,HARRIS COUNTY MUD #158,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,224,137,91,87,83,79
896,410,HARRIS COUNTY MUD #158,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,160,311,404,398,398,398
897,315,HARRIS COUNTY MUD #180,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,308,243,240,229,220,212
898,315,HARRIS COUNTY MUD #189,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,214,166,165,160,156,153
902,315,HARRIS COUNTY MUD #345,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,471,362,355,340,327,316
903,315,HARRIS COUNTY MUD #46,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,398,303,296,283,272,262
904,315,HARRIS COUNTY MUD #5,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,213,135,94,94,96,99
904,372,HARRIS COUNTY MUD #5,MUNICIPAL,H,HARRIS,N,HOUSTON LAKE/RESERVOIR,152,305,418,435,462,491
905,315,HARRIS COUNTY MUD #50,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,114,69,48,46,44,43
905,672,HARRIS COUNTY MUD #50,MUNICIPAL,H,HARRIS,N,SAN JACINTO RUN-OF-RIVER,560,560,560,560,560,560
907,315,HARRIS COUNTY MUD #55,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,605,385,268,266,278,293
907,410,HARRIS COUNTY MUD #55,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,3878,3878,3878,3878,3878,3878
908,315,HARRIS COUNTY MUD #8,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,58,61,81,76,73,71
908,410,HARRIS COUNTY MUD #8,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,388,370,354,354,352,352
909,315,HARRIS COUNTY UD #14,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,122,99,100,99,100,103
910,315,HARRIS COUNTY UD #15,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,312,249,250,249,250,248
911,315,HARRIS COUNTY WCID #1,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,251,154,107,105,104,104
911,410,HARRIS COUNTY WCID #1,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,784,784,784,784,784,784
912,315,HARRIS COUNTY WCID #133,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,394,299,296,290,288,286
918,466,HART,MUNICIPAL,O,CASTRO,N,OGALLALA AQUIFER | CASTRO,191,191,191,191,191,191
919,430,HASKELL,MUNICIPAL,G,HASKELL,N,MILLERS CREEK LAKE/RESERVOIR,461,383,305,227,149,71
920,803,HASLET,MUNICIPAL,C,TARRANT,N,TRINITY AQUIFER | TARRANT,63,63,63,63,63,63
920,810,HASLET,MUNICIPAL,C,TARRANT,N,TRWD LAKE/RESERVOIR SYSTEM,465,469,460,939,1216,1282
921,131,HAWKINS,MUNICIPAL,D,WOOD,N,CARRIZO-WILCOX AQUIFER | WOOD,1075,1075,1075,1075,1075,1075
922,373,HAWLEY,MUNICIPAL,G,JONES,N,HUBBARD CREEK LAKE/RESERVOIR,75,76,76,77,79,81
923,373,HAWLEY WSC,MUNICIPAL,G,JONES,Y,HUBBARD CREEK LAKE/RESERVOIR,459,457,457,455,453,449
923,373,HAWLEY WSC,MUNICIPAL,G,TAYLOR,Y,HUBBARD CREEK LAKE/RESERVOIR,48,48,48,48,46,46
924,117,HEARNE,MUNICIPAL,G,ROBERTSON,N,CARRIZO-WILCOX AQUIFER | ROBERTSON,2842,2842,2842,2842,2842,2842
925,149,HEATH,MUNICIPAL,C,ROCKWALL,N,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,432,751,649,577,524,477
925,279,HEATH,MUNICIPAL,C,ROCKWALL,N,FORK LAKE/RESERVOIR,219,0,0,0,0,0
925,390,HEATH,MUNICIPAL,C,ROCKWALL,N,TRINITY INDIRECT REUSE,1000,2186,2217,2261,2199,2074
925,403,HEATH,MUNICIPAL,C,ROCKWALL,N,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,907,1573,1359,1204,1091,991
925,738,HEATH,MUNICIPAL,C,ROCKWALL,N,TAWAKONI LAKE/RESERVOIR,336,204,178,160,146,133
925,745,HEATH,MUNICIPAL,C,ROCKWALL,N,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,741,1293,1124,1003,916,838
926,339,HEBBRONVILLE,MUNICIPAL,M,JIM HOGG,N,GULF COAST AQUIFER | STARR,592,592,592,592,592,592
928,315,HEDWIG VILLAGE,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,177,207,303,311,322,332
928,410,HEDWIG VILLAGE,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,1182,1258,1342,1435,1540,1654
929,209,HELOTES,MUNICIPAL,L,BEXAR,N,EDWARDS-BFZ AQUIFER | BEXAR,1622,1998,2349,2690,3005,3295
930,748,HEMPHILL,MUNICIPAL,I,SABINE,N,TOLEDO BEND LAKE/RESERVOIR,743,743,743,743,743,743
931,344,HEMPSTEAD,MUNICIPAL,H,WALLER,N,GULF COAST AQUIFER | WALLER,1304,1490,1703,1944,2011,2011
932,118,HENDERSON,MUNICIPAL,I,RUSK,N,CARRIZO-WILCOX AQUIFER | RUSK,2866,2866,2866,2866,2866,2866
932,279,HENDERSON,MUNICIPAL,I,RUSK,N,FORK LAKE/RESERVOIR,4073,4073,4073,4073,4073,4073
932,669,HENDERSON,MUNICIPAL,I,RUSK,N,SABINE RUN-OF-RIVER,10,10,10,10,10,10
932,734,HENDERSON,MUNICIPAL,I,RUSK,N,STRIKER LAKE/RESERVOIR,0,0,0,0,0,0
933,667,HENRIETTA,MUNICIPAL,B,CLAY,N,RED RUN-OF-RIVER,1090,1090,1090,1090,1090,1090
934,178,HEREFORD,MUNICIPAL,O,DEAF SMITH,N,DOCKUM AQUIFER | DEAF SMITH,1800,2200,2500,3630,3630,3630
934,472,HEREFORD,MUNICIPAL,O,DEAF SMITH,N,OGALLALA AQUIFER | DEAF SMITH,2200,2230,2604,2185,2677,3126
935,791,HEWITT,MUNICIPAL,G,MCLENNAN,N,TRINITY AQUIFER | MCLENNAN,2241,2241,2241,2241,2241,2241
935,818,HEWITT,MUNICIPAL,G,MCLENNAN,N,WACO LAKE/RESERVOIR,383,558,877,1198,1519,1833
937,148,HICKORY CREEK,MUNICIPAL,C,DENTON,N,CHAPMAN/COOPER LAKE/RESERVOIR NON-SYSTEM PORTION,110,103,105,110,103,91
937,389,HICKORY CREEK,MUNICIPAL,C,DENTON,N,SULPHUR INDIRECT REUSE,49,46,49,53,51,47
937,650,HICKORY CREEK,MUNICIPAL,C,DENTON,N,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,327,330,319,314,277,238
937,770,HICKORY CREEK,MUNICIPAL,C,DENTON,N,TRINITY AQUIFER | DENTON,97,97,97,97,97,97
938,842,HICKORY CREEK SUD,MUNICIPAL,C,COLLIN,Y,WOODBINE AQUIFER | HUNT,12,8,6,4,4,3
938,842,HICKORY CREEK SUD,MUNICIPAL,C,FANNIN,Y,WOODBINE AQUIFER | HUNT,48,38,28,23,16,14
938,842,HICKORY CREEK SUD,MUNICIPAL,D,HUNT,Y,WOODBINE AQUIFER | HUNT,694,708,720,727,734,737
939,778,HICO,MUNICIPAL,G,HAMILTON,N,TRINITY AQUIFER | HAMILTON,383,383,383,383,383,383
940,6,HIDALGO,MUNICIPAL,M,HIDALGO,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,13,13,13,13,13,13
940,316,HIDALGO,MUNICIPAL,M,HIDALGO,N,GULF COAST AQUIFER | HIDALGO,1486,1486,1486,1486,1486,1486
941,6,HIDALGO COUNTY MUD #1,MUNICIPAL,M,HIDALGO,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,272,272,272,272,272,272
942,149,HIGH POINT WSC,MUNICIPAL,C,KAUFMAN,Y,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,48,50,49,49,68,79
942,149,HIGH POINT WSC,MUNICIPAL,C,ROCKWALL,Y,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,4,4,4,3,3,3
942,279,HIGH POINT WSC,MUNICIPAL,C,KAUFMAN,Y,FORK LAKE/RESERVOIR,24,0,0,0,0,0
942,279,HIGH POINT WSC,MUNICIPAL,C,ROCKWALL,Y,FORK LAKE/RESERVOIR,2,0,0,0,0,0
942,390,HIGH POINT WSC,MUNICIPAL,C,KAUFMAN,Y,TRINITY INDIRECT REUSE,113,150,172,195,283,340
942,390,HIGH POINT WSC,MUNICIPAL,C,ROCKWALL,Y,TRINITY INDIRECT REUSE,8,10,11,12,14,14
942,403,HIGH POINT WSC,MUNICIPAL,C,KAUFMAN,Y,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,104,107,104,101,141,164
942,403,HIGH POINT WSC,MUNICIPAL,C,ROCKWALL,Y,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,6,8,7,7,7,6
942,738,HIGH POINT WSC,MUNICIPAL,C,KAUFMAN,Y,TAWAKONI LAKE/RESERVOIR,40,14,14,15,19,21
942,738,HIGH POINT WSC,MUNICIPAL,C,ROCKWALL,Y,TAWAKONI LAKE/RESERVOIR,2,1,1,1,1,1
942,745,HIGH POINT WSC,MUNICIPAL,C,KAUFMAN,Y,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,84,88,86,86,118,137
942,745,HIGH POINT WSC,MUNICIPAL,C,ROCKWALL,Y,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,6,6,6,5,6,6
943,292,HIGHLAND PARK,MUNICIPAL,C,DALLAS,N,GRAPEVINE LAKE/RESERVOIR NON-SYSTEM PORTION,4022,4093,4065,4036,4020,4006
944,148,HIGHLAND VILLAGE,MUNICIPAL,C,DENTON,N,CHAPMAN/COOPER LAKE/RESERVOIR NON-SYSTEM PORTION,564,457,384,331,318,285
944,389,HIGHLAND VILLAGE,MUNICIPAL,C,DENTON,N,SULPHUR INDIRECT REUSE,249,208,180,160,158,147
944,650,HIGHLAND VILLAGE,MUNICIPAL,C,DENTON,N,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,1672,1478,1169,943,857,737
944,770,HIGHLAND VILLAGE,MUNICIPAL,C,DENTON,N,TRINITY AQUIFER | DENTON,1347,1347,1347,1347,1347,1347
945,209,HILL COUNTRY VILLAGE,MUNICIPAL,L,BEXAR,N,EDWARDS-BFZ AQUIFER | BEXAR,234,230,226,224,224,224
947,299,HILLCREST,MUNICIPAL,H,BRAZORIA,N,GULF COAST AQUIFER | BRAZORIA,118,115,112,111,111,111
948,53,HILLSBORO,MUNICIPAL,G,HILL,N,BRAZOS RIVER AUTHORITY AQUILLA LAKE/RESERVOIR SYSTEM,3833,3633,3631,3630,3629,3628
949,315,HILSHIRE VILLAGE,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,82,53,39,42,44,47
949,410,HILSHIRE VILLAGE,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,59,122,174,191,210,233
950,310,HITCHCOCK,MUNICIPAL,H,GALVESTON,N,GULF COAST AQUIFER | GALVESTON,32,32,32,32,32,32
950,655,HITCHCOCK,MUNICIPAL,H,GALVESTON,N,BRAZOS RUN-OF-RIVER,1363,1371,1380,1388,1397,1405
951,299,HOLIDAY LAKES,MUNICIPAL,H,BRAZORIA,N,GULF COAST AQUIFER | BRAZORIA,75,75,75,75,76,76
952,54,HOLLAND,MUNICIPAL,G,BELL,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,166,166,166,166,166,166
952,755,HOLLAND,MUNICIPAL,G,BELL,N,TRINITY AQUIFER | BELL,323,323,323,323,323,323
953,830,HOLLIDAY,MUNICIPAL,B,ARCHER,N,LITTLE WICHITA RIVER LAKE/RESERVOIR SYSTEM,175,187,183,176,169,163
954,209,HOLLYWOOD PARK,MUNICIPAL,L,BEXAR,N,EDWARDS-BFZ AQUIFER | BEXAR,949,953,959,969,983,997
956,214,HONDO,MUNICIPAL,L,MEDINA,N,EDWARDS-BFZ AQUIFER | MEDINA,1530,1530,1530,1530,1530,1530
957,839,HONEY GROVE,MUNICIPAL,C,FANNIN,N,WOODBINE AQUIFER | FANNIN,274,274,274,274,274,274
958,854,HOOKS,MUNICIPAL,D,BOWIE,N,WRIGHT PATMAN LAKE/RESERVOIR,0,0,0,0,0,0
960,149,HOWE,MUNICIPAL,C,GRAYSON,N,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,1,4,6,8,10,12
960,390,HOWE,MUNICIPAL,C,GRAYSON,N,TRINITY INDIRECT REUSE,2,11,20,33,44,53
960,403,HOWE,MUNICIPAL,C,GRAYSON,N,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,1,5,14,17,22,25
960,745,HOWE,MUNICIPAL,C,GRAYSON,N,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,1,6,10,14,18,21
960,840,HOWE,MUNICIPAL,C,GRAYSON,N,WOODBINE AQUIFER | GRAYSON,282,282,282,282,282,282
961,453,HUBBARD,MUNICIPAL,G,HILL,N,NAVARRO MILLS LAKE/RESERVOIR,126,82,76,71,63,57
961,652,HUBBARD,MUNICIPAL,G,HILL,N,RICHLAND CHAMBERS LAKE/RESERVOIR NON-SYSTEM PORTION,25,17,15,14,13,11
961,780,HUBBARD,MUNICIPAL,G,HILL,N,TRINITY AQUIFER | HILL,29,29,29,29,29,29
962,72,HUDSON,MUNICIPAL,I,ANGELINA,N,CARRIZO-WILCOX AQUIFER | ANGELINA,642,642,642,642,642,664
963,798,HUDSON OAKS,MUNICIPAL,C,PARKER,N,TRINITY AQUIFER | PARKER,229,309,390,398,398,398
963,810,HUDSON OAKS,MUNICIPAL,C,PARKER,N,TRWD LAKE/RESERVOIR SYSTEM,229,281,313,245,146,132
963,821,HUDSON OAKS,MUNICIPAL,C,PARKER,N,WEATHERFORD LAKE/RESERVOIR,106,120,128,84,55,38
964,72,HUDSON WSC,MUNICIPAL,I,ANGELINA,N,CARRIZO-WILCOX AQUIFER | ANGELINA,1157,1157,1157,1157,1157,1157
965,457,HUGHES SPRINGS,MUNICIPAL,D,CASS,Y,O' THE PINES LAKE/RESERVOIR,642,642,642,642,642,642
965,457,HUGHES SPRINGS,MUNICIPAL,D,MORRIS,Y,O' THE PINES LAKE/RESERVOIR,14,14,14,14,14,14
966,315,HUMBLE,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,1127,834,633,651,661,662
966,372,HUMBLE,MUNICIPAL,H,HARRIS,N,HOUSTON LAKE/RESERVOIR,806,1894,2794,3002,3170,3298
967,315,HUNTERS CREEK VILLAGE,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,282,332,489,504,524,544
