EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2020,N2030,N2040,N2050,N2060,N2070
338,CELINA,MUNICIPAL,C,COLLIN,Y,1395,5951,12322,20663,20662,21114
338,CELINA,MUNICIPAL,C,DENTON,Y,44,661,2704,6888,6887,7036
339,CENTERVILLE,MUNICIPAL,H,LEON,N,0,0,0,0,0,0
341,CENTRAL WCID OF ANGELINA COUNTY,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
342,CHALK BLUFF WSC,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
343,CHANDLER,MUNICIPAL,I,HENDERSON,N,0,0,0,77,196,312
344,CHARLOTTE,MUNICIPAL,L,ATASCOSA,N,0,0,0,0,0,0
345,CHATFIELD WSC,MUNICIPAL,C,NAVARRO,N,0,163,185,215,251,287
346,CHICO,MUNICIPAL,C,WISE,N,1,7,15,205,316,446
347,CHILDRESS,MUNICIPAL,A,CHILDRESS,N,0,0,0,0,0,0
348,CHILDRESS CREEK WSC,MUNICIPAL,G,BOSQUE,N,0,0,0,5,11,16
349,CHILLICOTHE,MUNICIPAL,B,HARDEMAN,N,0,0,0,0,0,0
350,CHIMNEY HILL MUD,MUNICIPAL,H,HARRIS,N,159,73,6,10,14,18
351,CHINA,MUNICIPAL,I,JEFFERSON,N,0,0,0,0,0,0
352,CHINA GROVE,MUNICIPAL,L,BEXAR,N,0,0,0,0,0,0
353,CHISHOLM TRAIL SUD,MUNICIPAL,G,BELL,Y,263,366,478,592,703,811
353,CHISHOLM TRAIL SUD,MUNICIPAL,G,WILLIAMSON,Y,2129,3211,4592,6093,7809,9590
353,CHISHOLM TRAIL SUD,MUNICIPAL,K,BURNET,Y,0,0,0,0,0,0
355,CIBOLO,MUNICIPAL,L,GUADALUPE,N,1417,3897,5222,6521,7847,9149
356,CIMARRON PARK WATER COMPANY,MUNICIPAL,K,HAYS,N,0,0,0,0,0,0
362,CISCO,MUNICIPAL,G,EASTLAND,N,0,0,0,0,0,0
363,CLARENDON,MUNICIPAL,A,DONLEY,N,0,0,0,0,0,0
364,CLARKSVILLE,MUNICIPAL,D,RED RIVER,N,0,0,593,592,591,591
365,CLARKSVILLE CITY,MUNICIPAL,D,GREGG,N,0,0,0,0,0,0
366,CLAUDE,MUNICIPAL,A,ARMSTRONG,N,0,0,0,35,72,110
368,CLEAR LAKE SHORES,MUNICIPAL,H,GALVESTON,N,229,241,234,232,229,227
369,CLEBURNE,MUNICIPAL,G,JOHNSON,N,0,0,0,0,1092,2373
370,CLEVELAND,MUNICIPAL,H,LIBERTY,Y,0,0,0,0,0,0
370,CLEVELAND,MUNICIPAL,H,MONTGOMERY,Y,0,0,0,0,0,0
371,CLIFTON,MUNICIPAL,G,BOSQUE,N,0,0,0,0,0,0
372,CLINT,MUNICIPAL,E,EL PASO,N,0,0,0,0,0,0
373,CLUTE,MUNICIPAL,H,BRAZORIA,N,28,52,71,97,135,180
374,CLYDE,MUNICIPAL,G,CALLAHAN,N,0,0,0,0,0,0
375,COAHOMA,MUNICIPAL,F,HOWARD,N,87,50,63,74,84,92
376,COCKRELL HILL,MUNICIPAL,C,DALLAS,N,19,56,91,113,178,415
377,COLDSPRING,MUNICIPAL,H,SAN JACINTO,N,0,0,0,0,0,0
378,COLEMAN,MUNICIPAL,F,COLEMAN,N,822,815,796,794,792,792
380,COLLEGE MOUND WSC,MUNICIPAL,C,KAUFMAN,N,61,231,400,600,947,1340
381,COLLEGE STATION,MUNICIPAL,G,BRAZOS,N,4973,8024,7372,7673,8085,8401
382,COLLEYVILLE,MUNICIPAL,C,TARRANT,N,0,881,2017,3082,3898,4623
383,COLLINSVILLE,MUNICIPAL,C,GRAYSON,N,0,43,96,159,271,424
384,COLMESNEIL,MUNICIPAL,I,TYLER,N,0,0,0,0,0,0
385,COLORADO CITY,MUNICIPAL,F,MITCHELL,N,0,0,0,0,0,0
386,COLUMBUS,MUNICIPAL,K,COLORADO,N,0,15,36,80,122,163
387,COMANCHE,MUNICIPAL,G,COMANCHE,N,0,0,0,0,0,0
388,COMBES,MUNICIPAL,M,CAMERON,N,0,36,75,123,176,232
389,COMBINE,MUNICIPAL,C,DALLAS,Y,38,49,62,77,98,115
389,COMBINE,MUNICIPAL,C,KAUFMAN,Y,87,124,172,232,321,420
392,COMMERCE,MUNICIPAL,D,HUNT,N,0,0,0,0,0,0
394,COMMUNITY WSC,MUNICIPAL,C,TARRANT,N,0,33,77,124,171,218
395,COMO,MUNICIPAL,D,HOPKINS,N,0,0,0,0,0,0
397,CONROE,MUNICIPAL,H,MONTGOMERY,N,604,2973,5131,7167,9412,11832
400,CONVERSE,MUNICIPAL,L,BEXAR,N,903,1111,1297,1272,1265,1264
401,COOLIDGE,MUNICIPAL,G,LIMESTONE,N,0,12,38,70,105,140
402,COOPER,MUNICIPAL,D,DELTA,N,0,0,0,0,0,0
403,COPPELL,MUNICIPAL,C,DALLAS,Y,495,1453,2446,3086,3581,3922
403,COPPELL,MUNICIPAL,C,DENTON,Y,14,39,67,85,97,107
404,COPPER CANYON,MUNICIPAL,C,DENTON,N,0,11,27,49,69,101
405,COPPERAS COVE,MUNICIPAL,G,CORYELL,Y,0,0,0,0,0,0
405,COPPERAS COVE,MUNICIPAL,G,LAMPASAS,Y,0,0,0,0,0,0
406,CORINTH,MUNICIPAL,C,DENTON,N,847,2143,2688,3087,3254,3426
408,CORRIGAN,MUNICIPAL,I,POLK,N,0,0,0,0,0,0
409,COTTONWOOD SHORES,MUNICIPAL,K,BURNET,N,0,0,0,0,0,0
410,COTULLA,MUNICIPAL,L,LA SALLE,N,0,16,155,323,0,0
411,COUNTY LINE WSC,MUNICIPAL,L,CALDWELL,Y,0,0,22,64,104,141
411,COUNTY LINE WSC,MUNICIPAL,L,HAYS,Y,0,0,56,187,336,500
412,"COUNTY-OTHER, ANDERSON",MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
413,"COUNTY-OTHER, ANDREWS",MUNICIPAL,F,ANDREWS,N,208,256,291,356,454,486
414,"COUNTY-OTHER, ANGELINA",MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
415,"COUNTY-OTHER, ARANSAS",MUNICIPAL,N,ARANSAS,N,0,0,0,0,0,0
416,"COUNTY-OTHER, ARCHER",MUNICIPAL,B,ARCHER,N,0,0,0,0,0,0
417,"COUNTY-OTHER, ARMSTRONG",MUNICIPAL,A,ARMSTRONG,N,0,0,0,0,0,0
418,"COUNTY-OTHER, ATASCOSA",MUNICIPAL,L,ATASCOSA,N,0,0,0,0,0,0
419,"COUNTY-OTHER, AUSTIN",MUNICIPAL,H,AUSTIN,N,0,17,92,185,621,1261
420,"COUNTY-OTHER, BAILEY",MUNICIPAL,O,BAILEY,N,0,0,121,126,131,146
421,"COUNTY-OTHER, BANDERA",MUNICIPAL,J,BANDERA,N,0,235,378,428,469,493
422,"COUNTY-OTHER, BASTROP",MUNICIPAL,K,BASTROP,N,361,519,739,907,1158,1490
423,"COUNTY-OTHER, BAYLOR",MUNICIPAL,B,BAYLOR,N,0,0,0,0,0,0
424,"COUNTY-OTHER, BEE",MUNICIPAL,N,BEE,N,0,0,0,0,0,0
425,"COUNTY-OTHER, BELL",MUNICIPAL,G,BELL,N,0,0,768,1828,2824,3788
426,"COUNTY-OTHER, BEXAR",MUNICIPAL,L,BEXAR,N,0,0,0,1898,4082,6084
427,"COUNTY-OTHER, BLANCO",MUNICIPAL,K,BLANCO,N,0,0,0,24,42,55
428,"COUNTY-OTHER, BORDEN",MUNICIPAL,F,BORDEN,N,0,0,0,0,0,0
429,"COUNTY-OTHER, BOSQUE",MUNICIPAL,G,BOSQUE,N,0,0,0,0,0,0
430,"COUNTY-OTHER, BOWIE",MUNICIPAL,D,BOWIE,N,0,0,0,0,0,0
431,"COUNTY-OTHER, BRAZORIA",MUNICIPAL,H,BRAZORIA,N,4825,8767,12491,16526,21501,27180
432,"COUNTY-OTHER, BRAZOS",MUNICIPAL,G,BRAZOS,N,0,0,0,0,0,0
433,"COUNTY-OTHER, BREWSTER",MUNICIPAL,E,BREWSTER,N,0,0,0,0,0,0
434,"COUNTY-OTHER, BRISCOE",MUNICIPAL,O,BRISCOE,N,2,0,0,0,0,0
435,"COUNTY-OTHER, BROOKS",MUNICIPAL,N,BROOKS,N,0,0,0,0,0,0
436,"COUNTY-OTHER, BROWN",MUNICIPAL,F,BROWN,N,0,0,0,0,0,0
437,"COUNTY-OTHER, BURLESON",MUNICIPAL,G,BURLESON,N,0,0,0,0,0,0
438,"COUNTY-OTHER, BURNET",MUNICIPAL,K,BURNET,N,0,0,0,158,318,460
439,"COUNTY-OTHER, CALDWELL",MUNICIPAL,L,CALDWELL,N,0,0,0,0,0,0
440,"COUNTY-OTHER, CALHOUN",MUNICIPAL,L,CALHOUN,N,0,0,0,0,0,0
441,"COUNTY-OTHER, CALLAHAN",MUNICIPAL,G,CALLAHAN,N,0,0,0,0,0,0
442,"COUNTY-OTHER, CAMERON",MUNICIPAL,M,CAMERON,N,5117,5468,5862,6360,6937,7544
443,"COUNTY-OTHER, CAMP",MUNICIPAL,D,CAMP,N,0,0,0,0,0,0
444,"COUNTY-OTHER, CARSON",MUNICIPAL,A,CARSON,N,0,0,0,0,0,0
445,"COUNTY-OTHER, CASS",MUNICIPAL,D,CASS,N,0,0,0,0,0,0
446,"COUNTY-OTHER, CASTRO",MUNICIPAL,O,CASTRO,N,0,0,0,0,0,0
447,"COUNTY-OTHER, CHAMBERS",MUNICIPAL,H,CHAMBERS,N,0,0,0,0,0,0
448,"COUNTY-OTHER, CHEROKEE",MUNICIPAL,I,CHEROKEE,N,0,0,0,0,0,0
449,"COUNTY-OTHER, CHILDRESS",MUNICIPAL,A,CHILDRESS,N,0,0,0,0,0,0
450,"COUNTY-OTHER, CLAY",MUNICIPAL,B,CLAY,N,0,0,0,0,0,0
451,"COUNTY-OTHER, COCHRAN",MUNICIPAL,O,COCHRAN,N,16,15,17,18,20,23
452,"COUNTY-OTHER, COKE",MUNICIPAL,F,COKE,N,51,48,46,45,45,45
453,"COUNTY-OTHER, COLEMAN",MUNICIPAL,F,COLEMAN,N,24,23,23,23,22,22
454,"COUNTY-OTHER, COLLIN",MUNICIPAL,C,COLLIN,N,88,254,312,1576,2609,4811
455,"COUNTY-OTHER, COLLINGSWORTH",MUNICIPAL,A,COLLINGSWORTH,N,0,0,0,0,0,0
456,"COUNTY-OTHER, COLORADO",MUNICIPAL,K,COLORADO,N,121,127,130,158,191,226
457,"COUNTY-OTHER, COMAL",MUNICIPAL,L,COMAL,N,0,0,0,0,0,0
458,"COUNTY-OTHER, COMANCHE",MUNICIPAL,G,COMANCHE,N,149,144,135,144,163,183
459,"COUNTY-OTHER, CONCHO",MUNICIPAL,F,CONCHO,N,0,0,0,0,0,0
460,"COUNTY-OTHER, COOKE",MUNICIPAL,C,COOKE,N,0,0,0,0,0,1355
461,"COUNTY-OTHER, CORYELL",MUNICIPAL,G,CORYELL,N,0,0,0,93,171,515
462,"COUNTY-OTHER, COTTLE",MUNICIPAL,B,COTTLE,N,0,0,0,0,0,0
463,"COUNTY-OTHER, CRANE",MUNICIPAL,F,CRANE,N,0,0,0,0,0,0
464,"COUNTY-OTHER, CROCKETT",MUNICIPAL,F,CROCKETT,N,0,0,0,0,0,0
465,"COUNTY-OTHER, CROSBY",MUNICIPAL,O,CROSBY,N,0,0,0,0,0,0
466,"COUNTY-OTHER, CULBERSON",MUNICIPAL,E,CULBERSON,N,0,0,0,0,0,0
467,"COUNTY-OTHER, DALLAM",MUNICIPAL,A,DALLAM,N,0,0,0,0,0,0
468,"COUNTY-OTHER, DALLAS",MUNICIPAL,C,DALLAS,N,8,280,460,601,710,795
469,"COUNTY-OTHER, DAWSON",MUNICIPAL,O,DAWSON,N,0,0,20,56,114,149
470,"COUNTY-OTHER, DEAF SMITH",MUNICIPAL,O,DEAF SMITH,N,0,0,0,0,0,0
471,"COUNTY-OTHER, DELTA",MUNICIPAL,D,DELTA,N,0,0,0,0,0,0
472,"COUNTY-OTHER, DENTON",MUNICIPAL,C,DENTON,N,0,0,0,1120,3638,9747
473,"COUNTY-OTHER, DEWITT",MUNICIPAL,L,DEWITT,N,0,0,0,0,0,0
474,"COUNTY-OTHER, DICKENS",MUNICIPAL,O,DICKENS,N,0,0,0,0,0,0
475,"COUNTY-OTHER, DIMMIT",MUNICIPAL,L,DIMMIT,N,297,326,340,362,171,184
476,"COUNTY-OTHER, DONLEY",MUNICIPAL,A,DONLEY,N,0,0,0,0,0,0
477,"COUNTY-OTHER, DUVAL",MUNICIPAL,N,DUVAL,N,0,0,0,0,0,0
478,"COUNTY-OTHER, EASTLAND",MUNICIPAL,G,EASTLAND,N,0,0,0,0,0,0
479,"COUNTY-OTHER, ECTOR",MUNICIPAL,F,ECTOR,N,208,21,396,827,1279,1732
480,"COUNTY-OTHER, EDWARDS",MUNICIPAL,J,EDWARDS,N,0,0,0,0,0,0
481,"COUNTY-OTHER, ELLIS",MUNICIPAL,C,ELLIS,N,0,0,0,849,4197,8946
482,"COUNTY-OTHER, EL PASO",MUNICIPAL,E,EL PASO,N,368,764,1220,1754,2259,2745
483,"COUNTY-OTHER, ERATH",MUNICIPAL,G,ERATH,N,0,0,0,0,116,315
484,"COUNTY-OTHER, FALLS",MUNICIPAL,G,FALLS,N,0,0,0,0,0,0
485,"COUNTY-OTHER, FANNIN",MUNICIPAL,C,FANNIN,N,0,0,0,315,2555,5109
486,"COUNTY-OTHER, FAYETTE",MUNICIPAL,K,FAYETTE,N,272,385,456,523,587,639
487,"COUNTY-OTHER, FISHER",MUNICIPAL,G,FISHER,N,0,0,0,0,0,0
488,"COUNTY-OTHER, FLOYD",MUNICIPAL,O,FLOYD,N,0,0,0,0,0,0
489,"COUNTY-OTHER, FOARD",MUNICIPAL,B,FOARD,N,0,0,0,0,0,0
490,"COUNTY-OTHER, FORT BEND",MUNICIPAL,H,FORT BEND,N,7884,14407,18209,26092,37189,51627
491,"COUNTY-OTHER, FRANKLIN",MUNICIPAL,D,FRANKLIN,N,0,0,0,0,0,0
492,"COUNTY-OTHER, FREESTONE",MUNICIPAL,C,FREESTONE,N,198,199,170,451,1333,3566
493,"COUNTY-OTHER, FRIO",MUNICIPAL,L,FRIO,N,0,0,0,0,0,0
494,"COUNTY-OTHER, GAINES",MUNICIPAL,O,GAINES,N,253,563,1155,1492,1952,1613
495,"COUNTY-OTHER, GALVESTON",MUNICIPAL,H,GALVESTON,N,2040,2210,2375,2549,2736,2922
496,"COUNTY-OTHER, GARZA",MUNICIPAL,O,GARZA,N,0,0,0,0,0,0
497,"COUNTY-OTHER, GILLESPIE",MUNICIPAL,K,GILLESPIE,N,0,0,0,0,0,0
498,"COUNTY-OTHER, GLASSCOCK",MUNICIPAL,F,GLASSCOCK,N,0,0,0,0,0,0
499,"COUNTY-OTHER, GOLIAD",MUNICIPAL,L,GOLIAD,N,0,0,0,0,0,0
500,"COUNTY-OTHER, GONZALES",MUNICIPAL,L,GONZALES,N,0,0,0,0,0,0
501,"COUNTY-OTHER, GRAY",MUNICIPAL,A,GRAY,N,0,0,0,0,0,0
502,"COUNTY-OTHER, GRAYSON",MUNICIPAL,C,GRAYSON,N,0,0,0,0,0,484
503,"COUNTY-OTHER, GREGG",MUNICIPAL,D,GREGG,N,0,0,0,0,0,0
504,"COUNTY-OTHER, GRIMES",MUNICIPAL,G,GRIMES,N,0,0,0,0,0,0
505,"COUNTY-OTHER, GUADALUPE",MUNICIPAL,L,GUADALUPE,N,0,0,0,0,0,0
506,"COUNTY-OTHER, HALE",MUNICIPAL,O,HALE,N,0,0,0,0,0,0
507,"COUNTY-OTHER, HALL",MUNICIPAL,A,HALL,N,0,3,1,0,0,0
508,"COUNTY-OTHER, HAMILTON",MUNICIPAL,G,HAMILTON,N,0,0,0,0,0,0
509,"COUNTY-OTHER, HANSFORD",MUNICIPAL,A,HANSFORD,N,0,0,0,0,0,0
510,"COUNTY-OTHER, HARDEMAN",MUNICIPAL,B,HARDEMAN,N,0,0,0,0,0,0
511,"COUNTY-OTHER, HARDIN",MUNICIPAL,I,HARDIN,N,0,0,0,0,0,0
512,"COUNTY-OTHER, HARRIS",MUNICIPAL,H,HARRIS,N,2016,2376,2625,3000,3356,3720
513,"COUNTY-OTHER, HARRISON",MUNICIPAL,D,HARRISON,N,0,0,0,0,0,0
514,"COUNTY-OTHER, HARTLEY",MUNICIPAL,A,HARTLEY,N,0,0,0,0,0,0
515,"COUNTY-OTHER, HASKELL",MUNICIPAL,G,HASKELL,N,0,0,0,0,0,0
516,"COUNTY-OTHER, HAYS",MUNICIPAL,K,HAYS,Y,0,0,530,1587,2489,3382
516,"COUNTY-OTHER, HAYS",MUNICIPAL,L,HAYS,Y,0,0,0,1109,6654,12812
517,"COUNTY-OTHER, HEMPHILL",MUNICIPAL,A,HEMPHILL,N,0,0,0,0,0,0
518,"COUNTY-OTHER, HENDERSON",MUNICIPAL,C,HENDERSON,Y,0,14,28,33,33,31
518,"COUNTY-OTHER, HENDERSON",MUNICIPAL,I,HENDERSON,Y,0,0,0,0,0,0
519,"COUNTY-OTHER, HIDALGO",MUNICIPAL,M,HIDALGO,N,1365,2488,3645,4806,5966,7104
520,"COUNTY-OTHER, HILL",MUNICIPAL,G,HILL,N,0,0,0,0,0,0
521,"COUNTY-OTHER, HOCKLEY",MUNICIPAL,O,HOCKLEY,N,0,0,0,0,0,0
522,"COUNTY-OTHER, HOOD",MUNICIPAL,G,HOOD,N,968,344,77,121,22,0
523,"COUNTY-OTHER, HOPKINS",MUNICIPAL,D,HOPKINS,N,0,0,0,0,0,0
524,"COUNTY-OTHER, HOUSTON",MUNICIPAL,I,HOUSTON,N,0,0,0,0,0,0
525,"COUNTY-OTHER, HOWARD",MUNICIPAL,F,HOWARD,N,449,485,480,478,475,475
526,"COUNTY-OTHER, HUDSPETH",MUNICIPAL,E,HUDSPETH,N,0,0,0,0,0,0
527,"COUNTY-OTHER, HUNT",MUNICIPAL,D,HUNT,N,0,433,1314,1759,4100,7554
528,"COUNTY-OTHER, HUTCHINSON",MUNICIPAL,A,HUTCHINSON,N,0,0,0,0,0,0
529,"COUNTY-OTHER, IRION",MUNICIPAL,F,IRION,N,0,0,0,0,0,0
530,"COUNTY-OTHER, JACK",MUNICIPAL,C,JACK,N,0,0,5,7,13,17
531,"COUNTY-OTHER, JACKSON",MUNICIPAL,P,JACKSON,N,0,0,0,0,0,0
532,"COUNTY-OTHER, JASPER",MUNICIPAL,I,JASPER,N,0,0,0,0,0,0
533,"COUNTY-OTHER, JEFF DAVIS",MUNICIPAL,E,JEFF DAVIS,N,0,0,0,0,0,0
534,"COUNTY-OTHER, JEFFERSON",MUNICIPAL,I,JEFFERSON,N,0,0,0,680,1924,3296
535,"COUNTY-OTHER, JIM HOGG",MUNICIPAL,M,JIM HOGG,N,0,0,0,0,0,0
536,"COUNTY-OTHER, JIM WELLS",MUNICIPAL,N,JIM WELLS,N,0,0,0,0,0,0
537,"COUNTY-OTHER, JOHNSON",MUNICIPAL,G,JOHNSON,N,0,0,0,0,0,0
538,"COUNTY-OTHER, JONES",MUNICIPAL,G,JONES,N,0,0,0,0,0,0
539,"COUNTY-OTHER, KARNES",MUNICIPAL,L,KARNES,N,0,0,0,0,0,0
540,"COUNTY-OTHER, KAUFMAN",MUNICIPAL,C,KAUFMAN,N,134,249,556,1194,2584,4135
541,"COUNTY-OTHER, KENDALL",MUNICIPAL,L,KENDALL,N,0,0,0,0,0,0
542,"COUNTY-OTHER, KENEDY",MUNICIPAL,N,KENEDY,N,0,0,0,0,0,0
543,"COUNTY-OTHER, KENT",MUNICIPAL,G,KENT,N,0,0,0,0,0,0
544,"COUNTY-OTHER, KERR",MUNICIPAL,J,KERR,N,6,6,6,6,7,8
545,"COUNTY-OTHER, KIMBLE",MUNICIPAL,F,KIMBLE,N,13,12,12,12,12,12
546,"COUNTY-OTHER, KING",MUNICIPAL,B,KING,N,0,0,0,0,0,0
547,"COUNTY-OTHER, KINNEY",MUNICIPAL,J,KINNEY,N,0,0,0,0,0,0
548,"COUNTY-OTHER, KLEBERG",MUNICIPAL,N,KLEBERG,N,0,0,0,0,0,0
549,"COUNTY-OTHER, KNOX",MUNICIPAL,G,KNOX,N,0,0,0,0,0,0
550,"COUNTY-OTHER, LAMAR",MUNICIPAL,D,LAMAR,N,67,81,83,96,107,116
551,"COUNTY-OTHER, LAMB",MUNICIPAL,O,LAMB,N,0,0,0,0,0,0
552,"COUNTY-OTHER, LAMPASAS",MUNICIPAL,G,LAMPASAS,N,0,0,0,0,0,0
553,"COUNTY-OTHER, LA SALLE",MUNICIPAL,L,LA SALLE,N,22,56,90,133,0,0
554,"COUNTY-OTHER, LAVACA",MUNICIPAL,P,LAVACA,N,0,0,0,0,0,0
555,"COUNTY-OTHER, LEE",MUNICIPAL,G,LEE,N,0,0,0,0,0,0
556,"COUNTY-OTHER, LEON",MUNICIPAL,H,LEON,N,0,0,0,0,0,0
557,"COUNTY-OTHER, LIBERTY",MUNICIPAL,H,LIBERTY,N,0,0,0,188,427,660
558,"COUNTY-OTHER, LIMESTONE",MUNICIPAL,G,LIMESTONE,N,0,0,0,0,0,0
559,"COUNTY-OTHER, LIPSCOMB",MUNICIPAL,A,LIPSCOMB,N,0,0,0,0,0,0
560,"COUNTY-OTHER, LIVE OAK",MUNICIPAL,N,LIVE OAK,N,0,0,0,0,0,0
561,"COUNTY-OTHER, LLANO",MUNICIPAL,K,LLANO,N,0,0,0,0,0,0
562,"COUNTY-OTHER, LOVING",MUNICIPAL,F,LOVING,N,0,0,0,0,0,0
563,"COUNTY-OTHER, LUBBOCK",MUNICIPAL,O,LUBBOCK,N,0,0,0,0,0,0
564,"COUNTY-OTHER, LYNN",MUNICIPAL,O,LYNN,N,0,12,14,22,54,69
565,"COUNTY-OTHER, MCCULLOCH",MUNICIPAL,F,MCCULLOCH,N,35,36,35,36,36,36
566,"COUNTY-OTHER, MCLENNAN",MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
567,"COUNTY-OTHER, MCMULLEN",MUNICIPAL,N,MCMULLEN,N,0,0,0,0,0,0
568,"COUNTY-OTHER, MADISON",MUNICIPAL,H,MADISON,N,0,0,0,0,1,14
569,"COUNTY-OTHER, MARION",MUNICIPAL,D,MARION,N,0,0,0,0,0,0
570,"COUNTY-OTHER, MARTIN",MUNICIPAL,F,MARTIN,N,211,222,216,233,239,243
571,"COUNTY-OTHER, MASON",MUNICIPAL,F,MASON,N,9,9,9,9,9,9
572,"COUNTY-OTHER, MATAGORDA",MUNICIPAL,K,MATAGORDA,N,0,0,0,0,0,0
573,"COUNTY-OTHER, MAVERICK",MUNICIPAL,M,MAVERICK,N,0,0,0,0,0,0
574,"COUNTY-OTHER, MEDINA",MUNICIPAL,L,MEDINA,N,0,0,0,0,0,0
575,"COUNTY-OTHER, MENARD",MUNICIPAL,F,MENARD,N,0,0,0,0,0,0
576,"COUNTY-OTHER, MIDLAND",MUNICIPAL,F,MIDLAND,N,0,0,0,0,0,0
577,"COUNTY-OTHER, MILAM",MUNICIPAL,G,MILAM,N,0,0,0,0,0,0
578,"COUNTY-OTHER, MILLS",MUNICIPAL,K,MILLS,N,16,15,14,18,23,29
579,"COUNTY-OTHER, MITCHELL",MUNICIPAL,F,MITCHELL,N,0,0,0,0,0,0
580,"COUNTY-OTHER, MONTAGUE",MUNICIPAL,B,MONTAGUE,N,0,0,0,0,0,0
581,"COUNTY-OTHER, MONTGOMERY",MUNICIPAL,H,MONTGOMERY,N,11751,26836,44829,67102,95162,129584
582,"COUNTY-OTHER, MOORE",MUNICIPAL,A,MOORE,N,0,0,0,13,21,30
583,"COUNTY-OTHER, MORRIS",MUNICIPAL,D,MORRIS,N,0,0,0,0,0,0
584,"COUNTY-OTHER, MOTLEY",MUNICIPAL,O,MOTLEY,N,0,0,0,0,0,0
585,"COUNTY-OTHER, NACOGDOCHES",MUNICIPAL,I,NACOGDOCHES,N,0,0,0,0,0,0
586,"COUNTY-OTHER, NAVARRO",MUNICIPAL,C,NAVARRO,N,0,132,149,359,905,2028
587,"COUNTY-OTHER, NEWTON",MUNICIPAL,I,NEWTON,N,0,0,0,0,0,0
588,"COUNTY-OTHER, NOLAN",MUNICIPAL,G,NOLAN,N,104,107,108,113,119,125
589,"COUNTY-OTHER, NUECES",MUNICIPAL,N,NUECES,N,0,0,0,0,0,0
590,"COUNTY-OTHER, OCHILTREE",MUNICIPAL,A,OCHILTREE,N,0,0,0,0,0,0
591,"COUNTY-OTHER, OLDHAM",MUNICIPAL,A,OLDHAM,N,0,0,0,0,0,0
592,"COUNTY-OTHER, ORANGE",MUNICIPAL,I,ORANGE,N,0,0,0,0,0,0
593,"COUNTY-OTHER, PALO PINTO",MUNICIPAL,G,PALO PINTO,N,0,0,0,0,0,0
594,"COUNTY-OTHER, PANOLA",MUNICIPAL,I,PANOLA,N,0,0,0,0,0,0
595,"COUNTY-OTHER, PARKER",MUNICIPAL,C,PARKER,N,0,0,0,1750,6644,14452
596,"COUNTY-OTHER, PARMER",MUNICIPAL,O,PARMER,N,12,11,14,14,52,92
597,"COUNTY-OTHER, PECOS",MUNICIPAL,F,PECOS,N,0,0,0,0,0,0
598,"COUNTY-OTHER, POLK",MUNICIPAL,H,POLK,Y,0,0,0,0,0,0
598,"COUNTY-OTHER, POLK",MUNICIPAL,I,POLK,Y,0,0,0,0,0,0
599,"COUNTY-OTHER, POTTER",MUNICIPAL,A,POTTER,N,683,956,1262,1583,1953,2548
600,"COUNTY-OTHER, PRESIDIO",MUNICIPAL,E,PRESIDIO,N,0,0,0,0,0,0
601,"COUNTY-OTHER, RAINS",MUNICIPAL,D,RAINS,N,0,0,0,0,0,0
602,"COUNTY-OTHER, RANDALL",MUNICIPAL,A,RANDALL,N,637,978,1339,1731,2172,2638
603,"COUNTY-OTHER, REAGAN",MUNICIPAL,F,REAGAN,N,0,0,0,0,0,0
604,"COUNTY-OTHER, REAL",MUNICIPAL,J,REAL,N,0,0,0,0,0,0
605,"COUNTY-OTHER, RED RIVER",MUNICIPAL,D,RED RIVER,N,0,0,0,0,0,0
606,"COUNTY-OTHER, REEVES",MUNICIPAL,F,REEVES,N,0,0,0,0,0,0
607,"COUNTY-OTHER, REFUGIO",MUNICIPAL,L,REFUGIO,N,0,0,0,0,0,0
608,"COUNTY-OTHER, ROBERTS",MUNICIPAL,A,ROBERTS,N,0,0,0,0,0,0
609,"COUNTY-OTHER, ROBERTSON",MUNICIPAL,G,ROBERTSON,N,0,0,0,0,0,39
610,"COUNTY-OTHER, ROCKWALL",MUNICIPAL,C,ROCKWALL,N,45,130,163,184,707,1325
611,"COUNTY-OTHER, RUNNELS",MUNICIPAL,F,RUNNELS,N,201,193,195,224,224,224
612,"COUNTY-OTHER, RUSK",MUNICIPAL,I,RUSK,N,0,0,0,0,0,0
613,"COUNTY-OTHER, SABINE",MUNICIPAL,I,SABINE,N,0,0,0,0,0,0
614,"COUNTY-OTHER, SAN AUGUSTINE",MUNICIPAL,I,SAN AUGUSTINE,N,0,0,0,0,0,0
615,"COUNTY-OTHER, SAN JACINTO",MUNICIPAL,H,SAN JACINTO,N,0,0,0,0,0,0
616,"COUNTY-OTHER, SAN PATRICIO",MUNICIPAL,N,SAN PATRICIO,N,0,0,0,0,0,0
617,"COUNTY-OTHER, SAN SABA",MUNICIPAL,K,SAN SABA,N,0,0,0,0,0,0
618,"COUNTY-OTHER, SCHLEICHER",MUNICIPAL,F,SCHLEICHER,N,0,0,0,0,0,0
619,"COUNTY-OTHER, SCURRY",MUNICIPAL,F,SCURRY,N,449,414,462,518,582,648
